"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
1.846882944E0	5.676971674E-1	9.838688850E0	1.227517962E0
1.855285965E0	5.084748268E-1	9.828518867E0	1.227517962E0
1.863688986E0	5.485545993E-1	9.736993790E0	1.259821177E0
1.872092007E0	5.473581553E-1	9.660423279E0	1.299302697E0
1.880495027E0	5.946164131E-1	9.562317848E0	1.313659668E0
1.888898048E0	7.393822074E-1	9.533005714E0	1.302293777E0
1.897301069E0	7.549355626E-1	9.573683739E0	1.508674622E0
1.905704090E0	6.077769399E-1	9.554540634E0	1.549950838E0
1.914107111E0	4.229314029E-1	9.544371605E0	1.414158225E0
1.922510132E0	2.727817893E-1	9.547960281E0	1.460818172E0
1.930913152E0	1.854437590E-1	9.570692062E0	1.567298889E0
1.939316173E0	3.284149170E-1	9.597611427E0	1.508674622E0
1.947719194E0	5.581258535E-1	9.599406242E0	1.479960799E0
1.956122215E0	7.142575383E-1	9.571290970E0	1.681556106E0
1.964525236E0	6.478567123E-1	9.601201057E0	1.748555183E0
1.972928257E0	6.532405615E-1	9.573683739E0	1.463211060E0
1.981331277E0	9.218349457E-1	9.603593826E0	1.260419369E0
1.989734298E0	1.069591761E0	9.696913719E0	1.310668588E0
1.998137319E0	1.103689432E0	9.751948357E0	1.273579836E0
2.006540340E0	1.154536963E0	9.769296646E0	1.140179992E0
2.014943361E0	1.198205948E0	9.677771568E0	1.138385415E0
2.023346382E0	1.259821177E0	9.658628464E0	1.296909928E0
2.031749402E0	1.332203984E0	9.702896118E0	1.254437327E0
2.040152423E0	1.442872047E0	9.807581902E0	1.130608678E0
2.048555444E0	1.418345571E0	9.858428955E0	1.297508121E0
2.056958465E0	1.380658627E0	9.863813400E0	1.352542996E0
2.065361486E0	1.361516118E0	9.798010826E0	1.258026481E0
2.073764507E0	1.375872970E0	9.697511673E0	1.111466169E0
2.082167527E0	1.660618901E0	9.731011391E0	1.034895778E0
2.090570548E0	1.768894196E0	9.937990189E0	1.161715388E0
2.098973569E0	1.623530149E0	1.003609657E1	1.039083242E0
2.107376590E0	1.590628862E0	1.004028416E1	1.000798106E0
2.115779611E0	1.704287887E0	1.008574772E1	1.049850941E0
2.124182632E0	1.829911113E0	1.011805058E1	1.175474167E0
2.132585652E0	1.774278045E0	1.014915752E1	1.207179070E0
2.140988673E0	1.702493310E0	1.018863869E1	1.112662554E0
2.149391694E0	1.724028707E0	1.030110168E1	1.069591761E0
2.157794715E0	1.685743570E0	1.023170948E1	1.162911773E0
2.166197736E0	1.660618901E0	1.018205833E1	1.170688510E0
2.174600757E0	1.671984792E0	1.019820976E1	1.037886858E0
2.183003777E0	1.715055585E0	1.018086243E1	9.098708034E-1
2.191406798E0	1.803590059E0	1.023470020E1	9.804590940E-1
2.199809819E0	1.869392633E0	1.040279675E1	9.966106415E-1
2.208212840E0	1.905285001E0	1.066660500E1	1.028913736E0
2.216615861E0	1.754537225E0	1.103928757E1	1.383649707E0
2.225018882E0	1.474576950E0	1.123609734E1	1.362114310E0
2.233421902E0	1.211366415E0	1.127498055E1	1.360319614E0
2.241824923E0	1.060618639E0	1.117448139E1	1.186840057E0
2.250227944E0	1.060618639E0	1.107278633E1	1.098903775E0
2.258630965E0	1.132403374E0	1.104467106E1	1.094118118E0
