"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
3.196614166E0	4.432703853E-1	9.685547829E0	-7.130611539E-1
3.205017186E0	2.757728100E-1	9.618548393E0	-7.573283911E-1
3.213420207E0	1.537388563E-1	9.538987160E0	-7.633104324E-1
3.221823228E0	6.460621208E-2	9.497711182E0	-7.555337548E-1
3.230226249E0	1.196411322E-3	9.492327690E0	-7.334001660E-1
3.238629270E0	-1.292124242E-1	9.500701904E0	-6.861419082E-1
3.247032291E0	-2.883351147E-1	9.488140106E0	-7.220342159E-1
3.255435311E0	-4.348955154E-1	9.489336014E0	-7.507480979E-1
3.263838332E0	-5.318048596E-1	9.559326172E0	-8.069794178E-1
3.272241353E0	-5.970092416E-1	9.756135941E0	-8.153542876E-1
3.280644374E0	-9.176474810E-1	9.914062500E0	-7.334001660E-1
3.289047395E0	-1.272981644E0	9.918250084E0	-8.584251404E-1
3.297450416E0	-1.376471281E0	9.889535904E0	-1.433300734E0
3.305853436E0	-1.489532113E0	1.019162941E1	-1.613360643E0
3.314256457E0	-1.453041553E0	1.046261692E1	-2.222334146E0
3.322659478E0	-1.206580877E0	1.057149029E1	-2.353341103E0
3.331062499E0	-5.976074338E-1	1.028435135E1	-2.022533417E0
3.339465520E0	3.050848842E-2	9.890133858E0	-1.529611826E0
