"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
1.555969806E0	6.368082762E-2	4.227063060E-1	-3.298575059E-2
1.564372826E0	5.512896553E-2	3.419217467E-1	3.206948051E-3
1.572775847E0	2.825168520E-2	1.473668963E-1	3.542914242E-2
1.581178868E0	7.941014133E-3	-9.559759498E-2	2.046338283E-2
1.589581889E0	-1.068982668E-2	-3.188622594E-1	-4.123218823E-3
1.597984910E0	-1.114796288E-2	-4.292729199E-1	-2.137965336E-2
1.606387931E0	3.665083554E-3	-4.272876680E-1	-3.100049868E-2
1.614790951E0	1.771457121E-2	-3.640649617E-1	-2.550287358E-2
1.623193972E0	2.458660305E-2	-2.916795611E-1	-1.420219894E-2
1.631596993E0	3.665083647E-2	-2.246390730E-1	3.206948051E-3
1.640000014E0	4.306473210E-2	-1.750077456E-1	3.344388679E-2
1.648403035E0	4.886778072E-2	-1.725643575E-1	7.085828483E-2
1.656806056E0	4.795150831E-2	-2.050919682E-1	1.044548824E-1
1.665209076E0	5.070032179E-2	-2.429644912E-1	1.380514801E-1
1.673612097E0	5.635065958E-2	-2.541124523E-1	1.710372269E-1
1.682015118E0	7.009471953E-2	-2.345653474E-1	1.969982386E-1
1.690418139E0	8.414421231E-2	-2.031067163E-1	2.098260373E-1
1.698821160E0	1.041494608E-1	-1.834068894E-1	2.055501044E-1
1.707224181E0	1.252236813E-1	-1.672194302E-1	1.962346882E-1
1.715627201E0	1.440072358E-1	-1.627907902E-1	1.947075576E-1
1.724030222E0	1.540862173E-1	-1.814216375E-1	2.031067163E-1
1.732433243E0	1.601946950E-1	-2.134911120E-1	2.043284029E-1
1.740836264E0	1.638597846E-1	-2.481566966E-1	1.899735034E-1
1.749239285E0	1.421747059E-1	-2.944283783E-1	2.017323077E-1
1.757642306E0	1.417165697E-1	-2.864873707E-1	2.309002578E-1
1.766045326E0	1.528645307E-1	-2.454078794E-1	2.499892414E-1
1.774448347E0	1.675248593E-1	-2.324273884E-1	2.756448388E-1
1.782851368E0	1.866138428E-1	-2.608317733E-1	3.048127890E-1
1.791254389E0	1.925695986E-1	-2.999260128E-1	3.573456407E-1
1.799657410E0	2.086043358E-1	-2.730487287E-1	4.457657933E-1
1.808060431E0	2.229592502E-1	-1.902789176E-1	5.555655956E-1
1.816463451E0	2.197522968E-1	-1.389677525E-1	6.623111367E-1
1.824866472E0	2.145601064E-1	-1.319430023E-1	7.588250041E-1
1.833269493E0	2.018850148E-1	-1.209477559E-1	8.483141065E-1
1.841672514E0	1.780619770E-1	-8.796200156E-2	9.391776323E-1
1.850075535E0	1.146865711E-1	-5.589252338E-2	1.025612593E0
1.858478556E0	1.123958975E-1	-6.245913357E-2	1.087308168E0
1.866881576E0	1.382041872E-1	-8.017370105E-2	1.145644069E0
1.875284597E0	1.125486046E-1	-7.146912813E-2	1.169772506E0
1.883687618E0	1.267508119E-1	-1.267508045E-2	1.147629261E0
1.892090639E0	1.181989461E-1	7.406523079E-2	1.058750987E0
1.900493660E0	7.360709459E-2	1.233911440E-1	8.434273601E-1
1.908896681E0	3.313846514E-2	1.041494608E-1	4.902049303E-1
1.917299701E0	8.399149403E-3	1.084253844E-2	8.933641016E-2
1.925702722E0	-3.206948191E-2	-9.086353332E-2	-1.601946950E-1
1.934105743E0	-1.224748790E-1	-1.637070626E-1	-3.234436214E-1
1.942508764E0	-1.856975704E-1	-1.191152185E-1	-5.845808387E-1
1.950911785E0	-2.385358512E-1	-3.695625812E-2	-8.874083757E-1
1.959314806E0	-2.428117841E-1	1.116323397E-1	-1.176949978E0
1.967717826E0	-2.269297540E-1	2.579302490E-1	-1.409224629E0
1.976120847E0	-2.403683960E-1	3.700207174E-1	-1.543458343E0
1.984523868E0	-3.071034551E-1	3.979669809E-1	-1.681662560E0
1.992926889E0	-3.298575282E-1	3.771981895E-1	-1.817117929E0
2.001329910E0	-3.849864900E-1	3.417690396E-1	-1.865374804E0
2.009732931E0	-4.647020400E-1	2.651077211E-1	-1.896222591E0
2.018135951E0	-5.213581324E-1	1.453816444E-1	-1.905079842E0
2.026538972E0	-5.829010010E-1	2.687728032E-2	-1.726101637E0
2.034941993E0	-3.730749488E-1	-4.943281412E-1	-1.052184463E0
2.043345014E0	-3.689517379E-1	-1.332410574E0	-4.202629030E-1
2.051748035E0	-2.287622988E-1	-1.447860718E0	-2.347180545E-1
2.060151056E0	1.084253863E-1	-1.884921908E0	7.437065244E-1
2.068554076E0	4.428642616E-2	-2.046643734E0	1.668529272E0
2.076957097E0	-4.115583301E-1	-8.350282311E-1	4.866925478E-1
2.085360118E0	-4.291202128E-2	1.173590302E0	-1.172826767E0
2.093763139E0	9.254335612E-2	2.319234371E0	-1.108229637E0
2.102166160E0	-6.627693027E-2	2.444152594E0	2.389939874E-1
2.110569181E0	7.711946964E-2	2.047254562E0	7.452336550E-1
2.118972201E0	3.833066672E-2	6.934643388E-1	4.720322192E-1
2.127375222E0	-1.430909634E-1	-8.606837988E-1	2.596100867E-1
2.135778243E0	-1.661504507E-1	-1.254374862E0	1.310267299E-1
2.144181264E0	-1.233911440E-1	-7.669187188E-1	1.380514801E-1
2.152584285E0	-5.558710173E-2	-2.183778882E-1	1.844758689E-1
2.160987306E0	1.832541823E-2	2.020377368E-1	1.270562261E-1
2.169390326E0	3.313846514E-2	3.353551328E-1	7.711946964E-2
2.177793347E0	2.015795931E-2	2.786990702E-1	8.551861346E-2
2.186196368E0	1.236965694E-2	1.661504507E-1	9.376505762E-2
2.194599389E0	2.137965523E-3	7.605048269E-2	9.391776472E-2
2.203002410E0	-2.748812549E-3	1.084253844E-2	9.972081333E-2
2.211405431E0	-4.581354442E-4	-5.787777901E-2	9.910997003E-2
2.219808451E0	1.450762246E-2	-1.519482583E-1	1.056765765E-1
2.228211472E0	2.993151546E-2	-2.221956849E-1	1.119377613E-1
2.236614493E0	6.077930331E-2	-2.347180545E-1	1.139230132E-1
2.245017514E0	8.338065445E-2	-2.115058601E-1	1.159082651E-1
2.253420535E0	9.712471068E-2	-1.762294322E-1	1.195733473E-1
2.261823556E0	9.758284688E-2	-1.722589284E-1	1.235438585E-1
2.270226576E0	9.086353332E-2	-1.742441803E-1	1.325538605E-1
2.278629597E0	8.948912472E-2	-1.685938388E-1	1.479777545E-1
2.287032618E0	1.039967462E-1	-1.470614821E-1	1.640124917E-1
2.295435639E0	1.156028435E-1	-1.394258887E-1	1.910424829E-1
2.303838660E0	1.204896197E-1	-1.401894391E-1	2.159345001E-1
2.312241681E0	1.253764033E-1	-1.348445266E-1	2.476985604E-1
2.320644701E0	1.349972486E-1	-1.023169160E-1	2.929012477E-1
2.329047722E0	1.459924877E-1	-5.528167635E-2	3.539859951E-1
2.337450743E0	1.652341783E-1	2.015795931E-2	4.165978432E-1
2.345853764E0	2.017323077E-1	9.758284688E-2	4.688252807E-1
2.354256785E0	2.463241518E-1	1.232384369E-1	4.915793240E-1
2.362659806E0	2.756448388E-1	6.994201243E-2	4.963133931E-1
2.371062826E0	2.870981991E-1	-2.565558441E-2	4.918847680E-1
2.379465847E0	2.677038014E-1	-9.666658193E-2	5.216635466E-1
2.387868868E0	2.316638231E-1	-1.301104724E-1	5.818319917E-1
2.396271889E0	2.018850148E-1	-1.447708011E-1	6.346703172E-1
2.404674910E0	2.028012872E-1	-1.827960461E-1	6.500942111E-1
2.413077931E0	2.024958730E-1	-2.825168669E-1	6.242858768E-1
2.421480951E0	1.765348613E-1	-4.259132445E-1	6.224533319E-1
2.429883972E0	1.583621502E-1	-5.057815313E-1	6.574243903E-1
2.438286993E0	1.240019947E-1	-4.405735731E-1	7.267554998E-1
2.446690014E0	1.791309565E-1	-2.866400778E-1	7.791357040E-1
2.455093035E0	2.716743052E-1	-6.887302548E-2	8.458707333E-1
2.463496056E0	2.799207568E-1	1.200314835E-1	9.132166505E-1
2.471899076E0	2.921377122E-1	2.628170252E-1	9.402466416E-1
2.480302097E0	3.020639718E-1	4.054498672E-1	9.614735842E-1
2.488705118E0	3.014531136E-1	5.227325559E-1	9.594883323E-1
2.497108139E0	2.822114229E-1	5.734328628E-1	9.280297160E-1
2.505511160E0	2.296785712E-1	5.774033666E-1	8.357917666E-1
2.513914181E0	1.647760421E-1	5.099047422E-1	6.261184216E-1
2.522317201E0	8.597674966E-2	4.306473136E-1	2.631224692E-1
2.530720222E0	3.985778242E-2	3.683409095E-1	-7.345438004E-2
2.539123243E0	-9.926267900E-3	3.698680103E-1	-3.187095523E-1
2.547526264E0	-1.073564067E-1	4.308000207E-1	-5.402944088E-1
2.555929285E0	-1.899735034E-1	4.208737612E-1	-7.994463444E-1
2.564332306E0	-2.531961799E-1	5.015056133E-1	-1.142742515E0
2.572735326E0	-3.527642787E-1	6.410841942E-1	-1.531852245E0
2.581138347E0	-3.610107303E-1	6.891884208E-1	-1.870414257E0
2.589541368E0	-3.506263196E-1	6.018372774E-1	-2.040229797E0
2.597944389E0	-4.081986845E-1	3.884988427E-1	-2.157054424E0
2.606347410E0	-4.816530645E-1	1.039967462E-1	-2.267770529E0
2.614750431E0	-5.630484819E-1	-1.918060333E-1	-2.354510784E0
2.623153451E0	-6.310052276E-1	-4.506525695E-1	-2.424605370E0
2.631556472E0	-6.804838181E-1	-6.667397618E-1	-2.458965540E0
2.639959493E0	-7.128587365E-1	-8.666395545E-1	-2.381235361E0
2.648362514E0	-7.203416228E-1	-1.088529825E0	-1.889045119E0
2.656765535E0	-3.610107303E-1	-1.829640269E0	-4.721849263E-1
2.665168556E0	-2.047865391E-1	-2.807148695E0	9.655967951E-1
2.673571576E0	7.803573459E-2	-2.932219505E0	1.641346574E0
